date,strategy,strategy_label,strategy_description,top1_player,top1_team,top1_opponent,top1_probability,top1_bob_score,top1_expected_pa,top1_lineup_slot,top1_stop_count,top1_pickable,top1_publisher,top1_result_hit,top1_decision,top1_hit,top2_pair,top2_publisher_count,top2_pick1_player,top2_pick1_publisher,top2_pick1_hit,top2_pick2_player,top2_pick2_publisher,top2_pick2_hit,top2_decision,top2_any_hit,top2_both_hit
2025-09-22,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Luis Arraez,SDP,MIL,0.6770324629860481,44.35,4.8,1.0,4,N,True,1,True,True,Luis Arraez + Jurickson Profar,1,Luis Arraez,True,1,Jurickson Profar,False,1,True,True,True
2025-09-22,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Matt Olson,ATL,WSN,0.7043838388362275,56.8,4.7,2.0,10,N,False,0,True,False,Matt Olson + Ronald Acuña Jr.,0,Matt Olson,False,0,Ronald Acuña Jr.,False,1,True,True,False
2025-09-23,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Bobby Witt Jr.,KCR,LAA,0.776193005519179,69.14,4.7,2.0,1,N,True,1,True,True,Bobby Witt Jr. + Vinnie Pasquantino,1,Bobby Witt Jr.,True,1,Vinnie Pasquantino,False,1,True,True,True
2025-09-23,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Bobby Witt Jr.,KCR,LAA,0.776193005519179,69.14,4.7,2.0,1,N,True,1,True,True,Bobby Witt Jr. + Vinnie Pasquantino,1,Bobby Witt Jr.,True,1,Vinnie Pasquantino,False,1,True,True,True
2025-09-23,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Bobby Witt Jr.,KCR,LAA,0.776193005519179,69.14,4.7,2.0,1,N,True,1,True,True,Bobby Witt Jr. + Vinnie Pasquantino,1,Bobby Witt Jr.,True,1,Vinnie Pasquantino,False,1,True,True,True
2025-09-23,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Maikel Garcia,KCR,LAA,0.7289209158371516,62.57,4.8,1.0,3,N,True,1,True,True,Maikel Garcia + Bobby Witt Jr.,2,Maikel Garcia,True,1,Bobby Witt Jr.,True,1,True,True,True
2025-09-23,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Jurickson Profar,ATL,WSN,0.7122292291387746,54.23,4.8,1.0,5,N,False,1,True,True,Jurickson Profar + Bobby Witt Jr.,1,Jurickson Profar,False,1,Bobby Witt Jr.,True,1,True,True,True
2025-09-23,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Bobby Witt Jr.,KCR,LAA,0.776193005519179,69.14,4.7,2.0,1,N,True,1,True,True,Bobby Witt Jr. + Shohei Ohtani,1,Bobby Witt Jr.,True,1,Shohei Ohtani,False,0,True,True,False
2025-09-24,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Nico Hoerner,CHC,NYM,0.7454000395036585,58.33,4.7,2.0,2,N,True,1,True,True,Nico Hoerner + Steven Kwan,2,Nico Hoerner,True,1,Steven Kwan,True,1,True,True,True
2025-09-24,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Steven Kwan,CLE,DET,0.7271804607091537,53.68,4.8,1.0,3,N,True,1,True,True,Steven Kwan + Brendan Donovan,1,Steven Kwan,True,1,Brendan Donovan,False,1,True,True,True
2025-09-24,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Steven Kwan,CLE,DET,0.7271804607091537,53.68,4.8,1.0,3,N,True,1,True,True,Steven Kwan + Brendan Donovan,1,Steven Kwan,True,1,Brendan Donovan,False,1,True,True,True
2025-09-24,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Luis Arraez,SDP,MIL,0.7191178370383758,52.58,4.8,1.0,1,N,True,1,True,True,Luis Arraez + Steven Kwan,2,Luis Arraez,True,1,Steven Kwan,True,1,True,True,True
2025-09-24,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Luis Arraez,SDP,MIL,0.7191178370383758,52.58,4.8,1.0,1,N,True,1,True,True,Luis Arraez + Steven Kwan,2,Luis Arraez,True,1,Steven Kwan,True,1,True,True,True
2025-09-24,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Julio Rodríguez,SEA,COL,0.7019220301016071,71.74,4.6,3.0,5,N,False,1,True,True,Julio Rodríguez + CJ Abrams,1,Julio Rodríguez,False,1,CJ Abrams,True,1,True,True,True
2025-09-25,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Bobby Witt Jr.,KCR,LAA,0.7315295870856433,61.44,4.7,2.0,1,N,True,1,True,True,Bobby Witt Jr. + Jakob Marsee,1,Bobby Witt Jr.,True,1,Jakob Marsee,False,0,True,True,False
2025-09-25,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Bobby Witt Jr.,KCR,LAA,0.7315295870856433,61.44,4.7,2.0,1,N,True,1,True,True,Bobby Witt Jr. + Jakob Marsee,1,Bobby Witt Jr.,True,1,Jakob Marsee,False,0,True,True,False
2025-09-25,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Bobby Witt Jr.,KCR,LAA,0.7315295870856433,61.44,4.7,2.0,1,N,True,1,True,True,Bobby Witt Jr. + Jakob Marsee,1,Bobby Witt Jr.,True,1,Jakob Marsee,False,0,True,True,False
2025-09-25,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Jakob Marsee,MIA,PHI,0.7123067225587847,64.17,4.8,1.0,2,N,False,0,True,False,Jakob Marsee + Bobby Witt Jr.,1,Jakob Marsee,False,0,Bobby Witt Jr.,True,1,True,True,False
2025-09-25,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Jakob Marsee,MIA,PHI,0.7123067225587847,64.17,4.8,1.0,2,N,False,0,True,False,Jakob Marsee + Steven Kwan,1,Jakob Marsee,False,0,Steven Kwan,True,0,True,False,False
2025-09-25,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Jakob Marsee,MIA,PHI,0.7123067225587847,64.17,4.8,1.0,2,N,False,0,True,False,Jakob Marsee + Xavier Edwards,1,Jakob Marsee,False,0,Xavier Edwards,True,0,True,False,False
2025-09-26,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Bobby Witt Jr.,KCR,ATH,0.7628790056724492,68.48,4.7,2.0,2,N,True,1,True,True,Bobby Witt Jr. + Rafael Devers,1,Bobby Witt Jr.,True,1,Rafael Devers,False,1,True,True,True
2025-09-26,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Bobby Witt Jr.,KCR,ATH,0.7628790056724492,68.48,4.7,2.0,2,N,True,1,True,True,Bobby Witt Jr. + Rafael Devers,1,Bobby Witt Jr.,True,1,Rafael Devers,False,1,True,True,True
2025-09-26,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Bobby Witt Jr.,KCR,ATH,0.7628790056724492,68.48,4.7,2.0,2,N,True,1,True,True,Bobby Witt Jr. + Francisco Lindor,1,Bobby Witt Jr.,True,1,Francisco Lindor,False,1,True,True,True
2025-09-26,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Luis Arraez,SDP,ARI,0.7262133457169873,60.14,4.7,2.0,1,N,True,1,True,True,Luis Arraez + Francisco Lindor,1,Luis Arraez,True,1,Francisco Lindor,False,1,True,True,True
2025-09-26,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Francisco Lindor,NYM,MIA,0.7275651944621089,59.04,4.8,1.0,4,N,False,1,True,True,Francisco Lindor + Luis Arraez,1,Francisco Lindor,False,1,Luis Arraez,True,1,True,True,True
2025-09-26,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Bobby Witt Jr.,KCR,ATH,0.7628790056724492,68.48,4.7,2.0,2,N,True,1,True,True,Bobby Witt Jr. + Rafael Devers,1,Bobby Witt Jr.,True,1,Rafael Devers,False,1,True,True,True
2025-09-27,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Luis Arraez,SDP,ARI,0.7430534742959104,59.18,4.7,2.0,1,N,True,1,True,True,Luis Arraez + Nico Hoerner,2,Luis Arraez,True,1,Nico Hoerner,True,0,True,True,False
2025-09-27,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Luis Arraez,SDP,ARI,0.7430534742959104,59.18,4.7,2.0,1,N,True,1,True,True,Luis Arraez + Kyle Tucker,1,Luis Arraez,True,1,Kyle Tucker,False,0,True,True,False
2025-09-27,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Luis Arraez,SDP,ARI,0.7430534742959104,59.18,4.7,2.0,1,N,True,1,True,True,Luis Arraez + Kyle Tucker,1,Luis Arraez,True,1,Kyle Tucker,False,0,True,True,False
2025-09-27,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Luis Arraez,SDP,ARI,0.7430534742959104,59.18,4.7,2.0,1,N,True,1,True,True,Luis Arraez + Nico Hoerner,2,Luis Arraez,True,1,Nico Hoerner,True,0,True,True,False
2025-09-27,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Luis Arraez,SDP,ARI,0.7430534742959104,59.18,4.7,2.0,1,N,True,1,True,True,Luis Arraez + Kyle Tucker,1,Luis Arraez,True,1,Kyle Tucker,False,0,True,True,False
2025-09-27,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Aaron Judge,NYY,BAL,0.6871008153129137,68.27,4.6,3.0,7,N,False,1,True,True,Aaron Judge + Rafael Devers,0,Aaron Judge,False,1,Rafael Devers,False,1,True,True,True
2025-09-28,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Yainer Diaz,HOU,LAA,0.7204469680801641,69.68,4.5,4.0,4,N,False,1,True,True,Yainer Diaz + Jarren Duran,0,Yainer Diaz,False,1,Jarren Duran,False,1,True,True,True
2025-09-28,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Jarren Duran,BOS,DET,0.7052892441431602,58.32,4.8,1.0,6,N,False,1,True,True,Jarren Duran + Steven Kwan,1,Jarren Duran,False,1,Steven Kwan,True,1,True,True,True
2025-09-28,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Jarren Duran,BOS,DET,0.7052892441431602,58.32,4.8,1.0,6,N,False,1,True,True,Jarren Duran + Steven Kwan,1,Jarren Duran,False,1,Steven Kwan,True,1,True,True,True
2025-09-28,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Steven Kwan,CLE,TEX,0.7013923531786129,56.88,4.8,1.0,1,N,True,1,True,True,Steven Kwan + Jarren Duran,1,Steven Kwan,True,1,Jarren Duran,False,1,True,True,True
2025-09-28,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Steven Kwan,CLE,TEX,0.7013923531786129,56.88,4.8,1.0,1,N,True,1,True,True,Steven Kwan + Francisco Lindor,1,Steven Kwan,True,1,Francisco Lindor,False,1,True,True,True
2025-09-28,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Rafael Devers,SFG,COL,0.6816317272958324,60.92,4.6,3.0,8,N,False,1,True,True,Rafael Devers + Jarren Duran,0,Rafael Devers,False,1,Jarren Duran,False,1,True,True,True
2026-03-25,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Aaron Judge,NYY,SFG,0.630108732338867,58.11,4.7,2.0,7,N,False,0,True,False,Aaron Judge + Cody Bellinger,0,Aaron Judge,False,0,Cody Bellinger,False,1,True,True,False
2026-03-25,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Aaron Judge,NYY,SFG,0.630108732338867,58.11,4.7,2.0,7,N,False,0,True,False,Aaron Judge + Cody Bellinger,0,Aaron Judge,False,0,Cody Bellinger,False,1,True,True,False
2026-03-25,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Aaron Judge,NYY,SFG,0.630108732338867,58.11,4.7,2.0,7,N,False,0,True,False,Aaron Judge + Cody Bellinger,0,Aaron Judge,False,0,Cody Bellinger,False,1,True,True,False
2026-03-25,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Cody Bellinger,NYY,SFG,0.6024034208172742,53.43,4.6,3.0,4,N,False,1,True,True,Cody Bellinger + Aaron Judge,0,Cody Bellinger,False,1,Aaron Judge,False,0,True,True,False
2026-03-25,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Cody Bellinger,NYY,SFG,0.6024034208172742,53.43,4.6,3.0,4,N,False,1,True,True,Cody Bellinger + Luis Arraez,1,Cody Bellinger,False,1,Luis Arraez,True,1,True,True,True
2026-03-25,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Aaron Judge,NYY,SFG,0.630108732338867,58.11,4.7,2.0,7,N,False,0,True,False,Aaron Judge + Cody Bellinger,0,Aaron Judge,False,0,Cody Bellinger,False,1,True,True,False
2026-03-26,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Sal Stewart,CIN,BOS,0.710241777337989,44.9,4.5,4.0,7,N,False,1,True,True,Sal Stewart + Sal Frelick,0,Sal Stewart,False,1,Sal Frelick,False,1,True,True,True
2026-03-26,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Sal Stewart,CIN,BOS,0.710241777337989,44.9,4.5,4.0,7,N,False,1,True,True,Sal Stewart + Sal Frelick,0,Sal Stewart,False,1,Sal Frelick,False,1,True,True,True
2026-03-26,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Sal Stewart,CIN,BOS,0.710241777337989,44.9,4.5,4.0,7,N,False,1,True,True,Sal Stewart + Sal Frelick,0,Sal Stewart,False,1,Sal Frelick,False,1,True,True,True
2026-03-26,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Yandy Díaz,TBR,STL,0.681890524647174,59.54,4.8,1.0,3,N,True,1,True,True,Yandy Díaz + William Contreras,1,Yandy Díaz,True,1,William Contreras,False,1,True,True,True
2026-03-26,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Yandy Díaz,TBR,STL,0.681890524647174,59.54,4.8,1.0,3,N,True,1,True,True,Yandy Díaz + Chandler Simpson,1,Yandy Díaz,True,1,Chandler Simpson,False,1,True,True,True
2026-03-26,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Nico Hoerner,CHC,WSN,0.6644801033293407,64.38,4.3,5.0,3,N,True,0,True,False,Nico Hoerner + Chandler Simpson,1,Nico Hoerner,True,0,Chandler Simpson,False,1,True,True,False
2026-03-27,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Chase DeLauter,CLE,SEA,0.7802120122286191,69.46,4.7,2.0,3,N,False,1,True,True,Chase DeLauter + Kevin McGonigle,1,Chase DeLauter,False,1,Kevin McGonigle,True,1,True,True,True
2026-03-27,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Chase DeLauter,CLE,SEA,0.7802120122286191,69.46,4.7,2.0,3,N,False,1,True,True,Chase DeLauter + Kevin McGonigle,1,Chase DeLauter,False,1,Kevin McGonigle,True,1,True,True,True
2026-03-27,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Chase DeLauter,CLE,SEA,0.7802120122286191,69.46,4.7,2.0,3,N,False,1,True,True,Chase DeLauter + Kevin McGonigle,1,Chase DeLauter,False,1,Kevin McGonigle,True,1,True,True,True
2026-03-27,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Chase DeLauter,CLE,SEA,0.7802120122286191,69.46,4.7,2.0,3,N,False,1,True,True,Chase DeLauter + Kevin McGonigle,1,Chase DeLauter,False,1,Kevin McGonigle,True,1,True,True,True
2026-03-27,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Chase DeLauter,CLE,SEA,0.7802120122286191,69.46,4.7,2.0,3,N,False,1,True,True,Chase DeLauter + Kevin McGonigle,1,Chase DeLauter,False,1,Kevin McGonigle,True,1,True,True,True
2026-03-27,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Chase DeLauter,CLE,SEA,0.7802120122286191,69.46,4.7,2.0,3,N,False,1,True,True,Chase DeLauter + José Ramírez,0,Chase DeLauter,False,1,José Ramírez,False,0,True,True,False
2026-03-28,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Roman Anthony,BOS,CIN,0.8082017960172382,80.87,4.8,1.0,5,N,False,1,True,True,Roman Anthony + Jarren Duran,0,Roman Anthony,False,1,Jarren Duran,False,0,True,True,False
2026-03-28,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Roman Anthony,BOS,CIN,0.8082017960172382,80.87,4.8,1.0,5,N,False,1,True,True,Roman Anthony + Jarren Duran,0,Roman Anthony,False,1,Jarren Duran,False,0,True,True,False
2026-03-28,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Roman Anthony,BOS,CIN,0.8082017960172382,80.87,4.8,1.0,5,N,False,1,True,True,Roman Anthony + Kevin McGonigle,1,Roman Anthony,False,1,Kevin McGonigle,True,0,True,True,False
2026-03-28,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Michael Busch,CHC,WSN,0.7539038808103076,61.53,4.8,1.0,4,N,False,1,True,True,Michael Busch + Roman Anthony,0,Michael Busch,False,1,Roman Anthony,False,1,True,True,True
2026-03-28,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Jonathan Aranda,TBR,STL,0.7310311572391979,72.38,4.7,2.0,6,N,False,1,True,True,Jonathan Aranda + Michael Busch,0,Jonathan Aranda,False,1,Michael Busch,False,1,True,True,True
